Peptide,Protein,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Area,Background,Peak Rank
1033,molecules1,ELL54-052315,341.248414,1,341.248414,1,precursor,19.9,1176,5040,1
1033,molecules1,ELL55-052315,341.248414,1,341.248414,1,precursor,19.96,63376,8779,1
1033,molecules1,HCHu01-052315,341.248414,1,341.248414,1,precursor,19.8,425,5388,1
1033,molecules1,HCHu02-052315,341.248414,1,341.248414,1,precursor,19.78,3013,4917,1
1033,molecules1,HCHu03-052315,341.248414,1,341.248414,1,precursor,19.82,598,6201,1
1033,molecules1,HCHu04-052315,341.248414,1,341.248414,1,precursor,19.89,1216,8105,1
1033,molecules1,HCHu05-052315,341.248414,1,341.248414,1,precursor,19.74,4486,3666,1
1033,molecules1,HCHu06-052315,341.248414,1,341.248414,1,precursor,19.86,1775,3186,1
1033,molecules1,HCHu07-052315,341.248414,1,341.248414,1,precursor,19.76,6466,3346,1
1033,molecules1,HCHu08-052315,341.248414,1,341.248414,1,precursor,19.73,3150,1696,1
1033,molecules1,HCW01-052315,341.248414,1,341.248414,1,precursor,19.84,4131,2123,1
1033,molecules1,HCW02-052315,341.248414,1,341.248414,1,precursor,19.97,755,4298,1
1033,molecules1,HCW03-052315,341.248414,1,341.248414,1,precursor,19.98,2777,5065,1
1033,molecules1,HCW04-052315,341.248414,1,341.248414,1,precursor,19.76,2090,3987,1
1033,molecules1,HCW05-052315,341.248414,1,341.248414,1,precursor,19.82,550,6540,1
1033,molecules1,HCW06-052315,341.248414,1,341.248414,1,precursor,19.8,2855,2580,1
1033,molecules1,HCW07-052315,341.248414,1,341.248414,1,precursor,19.81,4106,3905,1
1033,molecules1,HCW08-052315,341.248414,1,341.248414,1,precursor,19.8,1534,5127,1
1033,molecules1,HCW09-052315,341.248414,1,341.248414,1,precursor,19.84,1507,7697,1
1033,molecules1,HCW10-052315,341.248414,1,341.248414,1,precursor,19.93,494,3808,1
1033,molecules1,HCW14-052315,341.248414,1,341.248414,1,precursor,19.98,4508,4430,1
1033,molecules1,HCW15-052315,341.248414,1,341.248414,1,precursor,19.99,28666,4062,1
1033,molecules1,HCW16-052315,341.248414,1,341.248414,1,precursor,19.9,748,3924,1
1033,molecules1,HCW17-052315,341.248414,1,341.248414,1,precursor,19.8,3264,4081,1
1033,molecules1,HCW18-052315,341.248414,1,341.248414,1,precursor,19.83,1513,3222,1
1033,molecules1,HCW19-052315,341.248414,1,341.248414,1,precursor,19.94,10517,5074,1
1033,molecules1,HCW47-052315,341.248414,1,341.248414,1,precursor,19.9,2425,4447,1
1033,molecules1,HCW48-052315,341.248414,1,341.248414,1,precursor,19.94,5743,3326,1
1033,molecules1,HCW49-052315,341.248414,1,341.248414,1,precursor,19.92,5316,7842,1
1033,molecules1,HCW50-052315,341.248414,1,341.248414,1,precursor,20,3708,5000,1
1033,molecules1,HCW51-052315,341.248414,1,341.248414,1,precursor,19.89,4586,1987,1
1033,molecules1,HCW52-052315,341.248414,1,341.248414,1,precursor,19.92,1219,5483,1
1033,molecules1,HCW53-052315,341.248414,1,341.248414,1,precursor,20,11370,7962,1
1033,molecules1,HCW54-052315,341.248414,1,341.248414,1,precursor,19.85,2152,1861,1
1033,molecules1,HCW55-052315,341.248414,1,341.248414,1,precursor,19.92,1934,3820,1
1033,molecules1,HCW56-052315,341.248414,1,341.248414,1,precursor,19.98,977,1082,1
1033,molecules1,HCW57-052315,341.248414,1,341.248414,1,precursor,20.01,78938,15387,1
1033,molecules1,HCW58-052315,341.248414,1,341.248414,1,precursor,19.78,3418,3025,1
1033,molecules1,HCW59-052315,341.248414,1,341.248414,1,precursor,19.92,26059,8164,1
1033,molecules1,HCW60-052315,341.248414,1,341.248414,1,precursor,19.74,2363,5075,1
1033,molecules1,EDL126-022315,341.248414,1,341.248414,1,precursor,19.9,328534,35570,1
1033,molecules1,EDL127-022315,341.248414,1,341.248414,1,precursor,19.83,313262,19060,1
1033,molecules1,EDL128-022315,341.248414,1,341.248414,1,precursor,19.85,256884,24469,1
1033,molecules1,EDL129-022315,341.248414,1,341.248414,1,precursor,19.84,854336,39957,1
1033,molecules1,EDL130-022315,341.248414,1,341.248414,1,precursor,19.8,4804566,154043,1
1033,molecules1,EDL131-022315,341.248414,1,341.248414,1,precursor,19.92,1488205,107938,1
1033,molecules1,EDL132-022315,341.248414,1,341.248414,1,precursor,19.9,64495,10475,1
1033,molecules1,EDL133,341.248414,1,341.248414,1,precursor,19.94,4010780,209598,1
1033,molecules1,EDL134-022315,341.248414,1,341.248414,1,precursor,19.8,235794,23130,1
1033,molecules1,EDL135-022315,341.248414,1,341.248414,1,precursor,19.76,326266,27681,1
1033,molecules1,EDL136-022315,341.248414,1,341.248414,1,precursor,19.89,560165,23460,1
1033,molecules1,EDL137-022315,341.248414,1,341.248414,1,precursor,19.75,1995158,97208,1
1033,molecules1,EDL138-022315,341.248414,1,341.248414,1,precursor,19.84,2858735,142545,1
1033,molecules1,EDL139-022315,341.248414,1,341.248414,1,precursor,19.91,579998,30237,1
1033,molecules1,EDL140-022315,341.248414,1,341.248414,1,precursor,19.8,1258813,65894,1
1033,molecules1,EDL71-022315,341.248414,1,341.248414,1,precursor,19.9,938115,51616,1
1033,molecules1,EDL72-022315,341.248414,1,341.248414,1,precursor,19.9,897181,49649,1
1033,molecules1,EDL73-022315,341.248414,1,341.248414,1,precursor,19.78,3255194,111374,1
1033,molecules1,EDL74-022315,341.248414,1,341.248414,1,precursor,19.87,3442551,155710,1
1033,molecules1,EDL75-022315,341.248414,1,341.248414,1,precursor,19.92,4968586,189303,1
1033,molecules1,EDL76-022315,341.248414,1,341.248414,1,precursor,19.84,226716,16447,1
1033,molecules1,EDL77-022315,341.248414,1,341.248414,1,precursor,19.91,1238803,64824,1
1033,molecules1,EDL78-022315,341.248414,1,341.248414,1,precursor,19.77,765976,40877,1
1033,molecules1,EDL79-022315,341.248414,1,341.248414,1,precursor,19.89,62453,13322,1
1033,molecules1,EDL80-022315,341.248414,1,341.248414,1,precursor,19.9,246462,14093,1
1033,molecules1,EDL86-022315,341.248414,1,341.248414,1,precursor,19.89,231174,29348,1
1033,molecules1,EDL87,341.248414,1,341.248414,1,precursor,19.94,2172597,108189,1
1033,molecules1,EDL88-022315,341.248414,1,341.248414,1,precursor,19.93,980243,53616,1
1033,molecules1,EDL89-022315,341.248414,1,341.248414,1,precursor,19.9,1535475,54979,1
1033,molecules1,EDL90-022315,341.248414,1,341.248414,1,precursor,19.87,2249150,159916,1
1033,molecules1,ELL01-022315,341.248414,1,341.248414,1,precursor,19.81,370583,29194,1
1033,molecules1,ELL02-022315,341.248414,1,341.248414,1,precursor,19.76,1297530,32681,1
1033,molecules1,ELL03-022315,341.248414,1,341.248414,1,precursor,19.85,122946,13331,1
1033,molecules1,ELL04-022315,341.248414,1,341.248414,1,precursor,19.92,920276,55428,1
1033,molecules1,ELL05-022315,341.248414,1,341.248414,1,precursor,19.87,3594463,113288,1
1033,molecules1,ELL06-022315,341.248414,1,341.248414,1,precursor,19.79,3210429,173490,1
1033,molecules1,ELL07-022315,341.248414,1,341.248414,1,precursor,19.93,4416933,91611,1
1033,molecules1,ELL08-022315,341.248414,1,341.248414,1,precursor,19.87,1376484,54279,1
1033,molecules1,ELL09-022315,341.248414,1,341.248414,1,precursor,19.78,7877025,359982,1
1033,molecules1,ELL10-022315,341.248414,1,341.248414,1,precursor,19.85,140800,20134,1
1033,molecules1,ELL16-022315,341.248414,1,341.248414,1,precursor,19.91,509549,31882,1
1033,molecules1,ELL17-022315,341.248414,1,341.248414,1,precursor,19.88,473343,21107,1
1033,molecules1,ELL18-022315,341.248414,1,341.248414,1,precursor,19.75,6212104,153886,1
1033,molecules1,ELL19-022315,341.248414,1,341.248414,1,precursor,19.74,777361,44173,1
1033,molecules1,ELL20-022315,341.248414,1,341.248414,1,precursor,19.89,1932071,99662,1
1033,molecules1,ELL56-022315,341.248414,1,341.248414,1,precursor,19.92,2268975,94462,1
1033,molecules1,ELL57-022315,341.248414,1,341.248414,1,precursor,19.89,2443550,121364,1
1033,molecules1,ELL58-022315,341.248414,1,341.248414,1,precursor,19.88,745209,32482,1
1033,molecules1,ELL59-022315,341.248414,1,341.248414,1,precursor,19.8,305365,23199,1
1033,molecules1,ELL60-022315,341.248414,1,341.248414,1,precursor,19.88,2099927,95046,1
1033,molecules1,ELL61-022315,341.248414,1,341.248414,1,precursor,19.92,963728,50675,1
1033,molecules1,ELL62-022315,341.248414,1,341.248414,1,precursor,19.82,935469,38151,1
1033,molecules1,ELL63-022315,341.248414,1,341.248414,1,precursor,19.92,1612661,81590,1
1033,molecules1,ELL64-022315,341.248414,1,341.248414,1,precursor,19.83,796795,38399,1
1033,molecules1,ELL65-022315,341.248414,1,341.248414,1,precursor,19.9,975637,39372,1
1033,molecules1,ELL66-022315,341.248414,1,341.248414,1,precursor,19.83,969534,51834,1
1033,molecules1,ELL67-022315,341.248414,1,341.248414,1,precursor,19.88,1475115,69248,1
1033,molecules1,ELL68-022315,341.248414,1,341.248414,1,precursor,19.87,811747,60600,1
1033,molecules1,ELL69-022315,341.248414,1,341.248414,1,precursor,19.91,264327,17544,1
1033,molecules1,ELL70-022315,341.248414,1,341.248414,1,precursor,19.81,744916,37437,1
1033,molecules1,HCN01-022315,341.248414,1,341.248414,1,precursor,19.91,190948,15089,1
1033,molecules1,HCN02-022315,341.248414,1,341.248414,1,precursor,19.89,351506,16040,1
1033,molecules1,HCN03-022315,341.248414,1,341.248414,1,precursor,19.92,185173,21239,1
1033,molecules1,HCN04-022315,341.248414,1,341.248414,1,precursor,19.8,127940,14243,1
1033,molecules1,HCN05-022315,341.248414,1,341.248414,1,precursor,19.82,1306936,73707,1
1033,molecules1,HCN06-022315,341.248414,1,341.248414,1,precursor,19.8,46369,2866,1
1033,molecules1,HCN07-022315,341.248414,1,341.248414,1,precursor,19.81,124430,13135,1
1033,molecules1,HCN08-022315,341.248414,1,341.248414,1,precursor,19.81,89895,9763,1
1033,molecules1,HCN09-022315,341.248414,1,341.248414,1,precursor,19.88,12641,3480,1
1033,molecules1,HCN10-022315,341.248414,1,341.248414,1,precursor,19.9,972743,43228,1
1033,molecules1,HCN11-022315,341.248414,1,341.248414,1,precursor,19.88,1554538,81288,1
1033,molecules1,HCN12-022315,341.248414,1,341.248414,1,precursor,19.8,508913,28107,1
1033,molecules1,HCN13-022315,341.248414,1,341.248414,1,precursor,19.9,339754,17828,1
1033,molecules1,HCN14-022315,341.248414,1,341.248414,1,precursor,19.88,398376,24196,1
1033,molecules1,HCN15-022315,341.248414,1,341.248414,1,precursor,19.9,796360,42700,1
1033,molecules1,HCN16-022315,341.248414,1,341.248414,1,precursor,19.92,227097,21276,1
1033,molecules1,HCN17-022315,341.248414,1,341.248414,1,precursor,19.89,287529,19563,1
1033,molecules1,HCN18,341.248414,1,341.248414,1,precursor,19.94,236927,25367,1
1033,molecules1,HCN19-022315,341.248414,1,341.248414,1,precursor,19.87,235324,17484,1
1033,molecules1,HCN20,341.248414,1,341.248414,1,precursor,19.94,632635,40330,1
1033,molecules1,HCN21-022315,341.248414,1,341.248414,1,precursor,19.88,1062673,50804,1
1033,molecules1,HCN22-022315,341.248414,1,341.248414,1,precursor,19.87,33756,6273,1
1033,molecules1,HCN23-022315,341.248414,1,341.248414,1,precursor,19.78,348163,28031,1
1033,molecules1,HCN24-022315,341.248414,1,341.248414,1,precursor,19.92,47685,4821,1
1033,molecules1,HCN25-022315,341.248414,1,341.248414,1,precursor,19.83,622934,31631,1
1033,molecules1,HCN28-022315,341.248414,1,341.248414,1,precursor,19.9,1752336,71165,1
1033,molecules1,HCN29-022315,341.248414,1,341.248414,1,precursor,19.83,130665,10213,1
1033,molecules1,HCN30-022315,341.248414,1,341.248414,1,precursor,19.93,231318,19635,1
1033,molecules1,HCW11-022315,341.248414,1,341.248414,1,precursor,19.92,1039759,61834,1
1033,molecules1,HCW12-022315,341.248414,1,341.248414,1,precursor,19.8,125739,13594,1
1033,molecules1,HCW13-022315,341.248414,1,341.248414,1,precursor,19.82,412313,24452,1
1033,molecules1,HCW20-022315,341.248414,1,341.248414,1,precursor,19.83,130419,12285,1
1033,molecules1,HCW21-022315,341.248414,1,341.248414,1,precursor,19.81,1275435,62327,1
1033,molecules1,HCW22-022315,341.248414,1,341.248414,1,precursor,19.82,582258,34446,1
1033,molecules1,HCW23-022315,341.248414,1,341.248414,1,precursor,19.9,3106982,178954,1
1033,molecules1,HCW24-022315,341.248414,1,341.248414,1,precursor,19.81,884862,56346,1
1033,molecules1,HCW25-022315,341.248414,1,341.248414,1,precursor,19.78,1153401,69597,1
1033,molecules1,HCW26-022315,341.248414,1,341.248414,1,precursor,19.89,805480,37443,1
1033,molecules1,HCW27-022315,341.248414,1,341.248414,1,precursor,19.84,1488306,66640,1
1033,molecules1,HCW28-022315,341.248414,1,341.248414,1,precursor,19.9,401014,19364,1
1033,molecules1,HCW29-022315,341.248414,1,341.248414,1,precursor,19.87,1001065,71622,1
1033,molecules1,HCW30-022315g,341.248414,1,341.248414,1,precursor,19.87,66665,7373,1
1033,molecules1,HCW31,341.248414,1,341.248414,1,precursor,19.94,598719,30160,1
1033,molecules1,HCW32-022315,341.248414,1,341.248414,1,precursor,19.89,186293,15891,1
1033,molecules1,HCW33-022315,341.248414,1,341.248414,1,precursor,19.81,1327432,78869,1
1033,molecules1,HCW34-022315,341.248414,1,341.248414,1,precursor,19.92,71339,4606,1
1033,molecules1,HCW35-022315,341.248414,1,341.248414,1,precursor,19.73,5277702,253943,1
1033,molecules1,HCW36-022315,341.248414,1,341.248414,1,precursor,19.85,674737,45447,1
1033,molecules1,HCW37-022315,341.248414,1,341.248414,1,precursor,19.91,180933,12037,1
1033,molecules1,HCW38-022315,341.248414,1,341.248414,1,precursor,19.9,482854,24277,1
1033,molecules1,HCW39-022315,341.248414,1,341.248414,1,precursor,19.89,769790,42588,1
1033,molecules1,HCW40-022315,341.248414,1,341.248414,1,precursor,19.78,31312,11796,1
1033,molecules1,HCW41-022315,341.248414,1,341.248414,1,precursor,19.82,788085,35422,1
1033,molecules1,HCW42-022315,341.248414,1,341.248414,1,precursor,19.93,575743,35048,1
1033,molecules1,HCW43,341.248414,1,341.248414,1,precursor,19.93,2427772,114338,1
1033,molecules1,HCW44-022315,341.248414,1,341.248414,1,precursor,19.89,33144,6111,1
1033,molecules1,HCW45-022315,341.248414,1,341.248414,1,precursor,19.9,154599,11386,1
1033,molecules1,HCW46-022315,341.248414,1,341.248414,1,precursor,19.85,102552,12584,1
1585,molecules1,EDL108-052315,449.266367,1,449.266367,1,precursor,22.23,3100,158,1
1585,molecules1,EDL100-052315,449.266367,1,449.266367,1,precursor,22.2,4935,395,1
1585,molecules1,EDL101-052315,449.266367,1,449.266367,1,precursor,22.21,3319,105,1
1585,molecules1,EDL102-052315,449.266367,1,449.266367,1,precursor,22.09,9992,939,1
1585,molecules1,EDL103-052315,449.266367,1,449.266367,1,precursor,22.17,8359,311,1
1585,molecules1,EDL104-052315,449.266367,1,449.266367,1,precursor,22.17,3082,93,1
1585,molecules1,EDL105-052315,449.266367,1,449.266367,1,precursor,22.19,6689,367,1
1585,molecules1,EDL106-052315,449.266367,1,449.266367,1,precursor,22.15,3521,265,1
1585,molecules1,EDL107-052315,449.266367,1,449.266367,1,precursor,22.17,7201,400,1
1585,molecules1,EDL109-052315,449.266367,1,449.266367,1,precursor,22.21,8693,642,1
1585,molecules1,EDL110-052315,449.266367,1,449.266367,1,precursor,22.2,3947,224,1
1585,molecules1,EDL111-052315,449.266367,1,449.266367,1,precursor,22.19,5945,489,1
1585,molecules1,EDL112-052315,449.266367,1,449.266367,1,precursor,22.05,283,99,1
1585,molecules1,EDL113-052315,449.266367,1,449.266367,1,precursor,22.1,8876,208,1
1585,molecules1,EDL114-052315,449.266367,1,449.266367,1,precursor,22.23,6269,728,1
1585,molecules1,EDL115-052315,449.266367,1,449.266367,1,precursor,22.28,5709,867,1
1585,molecules1,EDL116-052315,449.266367,1,449.266367,1,precursor,22.18,6069,533,1
1585,molecules1,EDL117-052315,449.266367,1,449.266367,1,precursor,22.13,18323,550,1
1585,molecules1,EDL118-052315,449.266367,1,449.266367,1,precursor,22.12,23104,618,1
1585,molecules1,EDL119-052315,449.266367,1,449.266367,1,precursor,22.27,10008,427,1
1585,molecules1,EDL120-052315,449.266367,1,449.266367,1,precursor,22.35,4753,406,1
1585,molecules1,EDL121-052315,449.266367,1,449.266367,1,precursor,22.29,3948,411,1
1585,molecules1,EDL122-052315,449.266367,1,449.266367,1,precursor,22.16,8030,514,1
1585,molecules1,EDL123-052315,449.266367,1,449.266367,1,precursor,22.12,23602,1493,1
1585,molecules1,EDL124-052315,449.266367,1,449.266367,1,precursor,22.1,10115,491,1
1585,molecules1,EDL125-052315,449.266367,1,449.266367,1,precursor,22.25,7435,290,1
1585,molecules1,EDL81-052315,449.266367,1,449.266367,1,precursor,22.16,8396,764,1
1585,molecules1,EDL82-052315,449.266367,1,449.266367,1,precursor,22.49,3958,295,1
1585,molecules1,EDL83-052315,449.266367,1,449.266367,1,precursor,22.15,23959,1364,1
1585,molecules1,EDL84-052315,449.266367,1,449.266367,1,precursor,22.09,37838,1230,1
1585,molecules1,EDL85-052315,449.266367,1,449.266367,1,precursor,22.14,18053,785,1
1585,molecules1,EDL91-052315,449.266367,1,449.266367,1,precursor,22.15,6604,237,1
1585,molecules1,EDL92-052315,449.266367,1,449.266367,1,precursor,22.26,7515,301,1
1585,molecules1,EDL93-052315,449.266367,1,449.266367,1,precursor,22.33,4155,204,1
1585,molecules1,EDL94-052315,449.266367,1,449.266367,1,precursor,22.23,2711,395,1
1585,molecules1,EDL95-052315,449.266367,1,449.266367,1,precursor,22.26,9014,765,1
1585,molecules1,EDL96-052315,449.266367,1,449.266367,1,precursor,22.09,14018,332,1
1585,molecules1,EDL97-052315,449.266367,1,449.266367,1,precursor,22.15,3468,347,1
1585,molecules1,EDL98-052315,449.266367,1,449.266367,1,precursor,22.18,8037,410,1
1585,molecules1,EDL99-052315,449.266367,1,449.266367,1,precursor,22.09,6919,364,1
1585,molecules1,ELL11-052315,449.266367,1,449.266367,1,precursor,22.16,4918,159,1
1585,molecules1,ELL12-052315,449.266367,1,449.266367,1,precursor,22.26,3205,181,1
1585,molecules1,ELL13-052315,449.266367,1,449.266367,1,precursor,22.17,12925,1254,1
1585,molecules1,ELL14-052315,449.266367,1,449.266367,1,precursor,22.15,8774,1108,1
1585,molecules1,ELL15-052315,449.266367,1,449.266367,1,precursor,22.19,3086,417,1
1585,molecules1,ELL21-052315,449.266367,1,449.266367,1,precursor,22.16,4098,378,1
1585,molecules1,ELL22-052315,449.266367,1,449.266367,1,precursor,22.13,5167,245,1
1585,molecules1,ELL23-052315,449.266367,1,449.266367,1,precursor,22.18,4480,202,1
1585,molecules1,ELL24-052315,449.266367,1,449.266367,1,precursor,22.14,5373,362,1
1585,molecules1,ELL25-052315,449.266367,1,449.266367,1,precursor,22.21,2886,389,1
1585,molecules1,ELL26-052315,449.266367,1,449.266367,1,precursor,22.18,4262,592,1
1585,molecules1,ELL27-052315,449.266367,1,449.266367,1,precursor,22.11,4772,189,1
1585,molecules1,ELL28-052315,449.266367,1,449.266367,1,precursor,22.17,4943,897,1
1585,molecules1,ELL29-052315,449.266367,1,449.266367,1,precursor,22.15,2011,1296,1
1585,molecules1,ELL30-052315,449.266367,1,449.266367,1,precursor,22.14,6462,445,1
1585,molecules1,ELL31-052315,449.266367,1,449.266367,1,precursor,22.15,13204,981,1
1585,molecules1,ELL32-052315,449.266367,1,449.266367,1,precursor,22.26,2966,98,1
1585,molecules1,ELL33-052315,449.266367,1,449.266367,1,precursor,22.13,5199,192,1
1585,molecules1,ELL34-052315,449.266367,1,449.266367,1,precursor,22.15,7016,649,1
1585,molecules1,ELL35-052315,449.266367,1,449.266367,1,precursor,22.11,7834,609,1
1585,molecules1,ELL36-052315,449.266367,1,449.266367,1,precursor,22.12,4767,6,1
1585,molecules1,ELL37-052315,449.266367,1,449.266367,1,precursor,22.15,28450,938,1
1585,molecules1,ELL38-052315,449.266367,1,449.266367,1,precursor,22.14,6289,197,1
1585,molecules1,ELL39-052315,449.266367,1,449.266367,1,precursor,22.21,2637,656,1
1585,molecules1,ELL40-052315,449.266367,1,449.266367,1,precursor,22.09,6983,203,1
1585,molecules1,ELL41-052315,449.266367,1,449.266367,1,precursor,22.14,5572,774,1
1585,molecules1,ELL42-052315,449.266367,1,449.266367,1,precursor,22.21,5028,468,1
1585,molecules1,ELL43-052315,449.266367,1,449.266367,1,precursor,22.1,8301,765,1
1585,molecules1,ELL44-052315,449.266367,1,449.266367,1,precursor,22.21,3610,502,1
1585,molecules1,ELL45-052315,449.266367,1,449.266367,1,precursor,22.17,49148,642,1
1585,molecules1,ELL46-052315,449.266367,1,449.266367,1,precursor,22.15,8220,1231,1
1585,molecules1,ELL47-052315,449.266367,1,449.266367,1,precursor,22.16,4681,293,1
1585,molecules1,ELL48-052315,449.266367,1,449.266367,1,precursor,22.16,4601,283,1
1585,molecules1,ELL49-052315,449.266367,1,449.266367,1,precursor,22.1,5260,386,1
1585,molecules1,ELL50-052315,449.266367,1,449.266367,1,precursor,22.23,11265,466,1
1585,molecules1,ELL51-052315,449.266367,1,449.266367,1,precursor,22.17,2495,62,1
